id,cltv
98240,54916.758
98241,74866.32
98242,300135.9
98243,43703.863
98244,117187.75
98245,58518.56
98246,145471.89
98247,65778.6
98248,100229.24
98249,228997.62
98250,94537.266
98251,63942.64
98252,369794.6
98253,60224.246
98254,72447.1
98255,163271.84
98256,118080
98257,105161.75
98258,217847.12
98259,62632.805
98260,72997.46
98261,280617.16
98262,70128.46
98263,114248
98264,68006.15
98265,68902.164
98266,54514.98
98267,45485.68
98268,32181.943
98269,33861.78
98270,67498.9
98271,32712.195
98272,31404.365
98273,68411.53
98274,60298.746
98275,45110.305
98276,29803.104
98277,33933.465
98278,104497.86
98279,129477.54
98280,72138.45
98281,220768.19
98282,94394.195
98283,59096.938
98284,57863.17
98285,62526.402
98286,61663.574
98287,53790.137
98288,35227.363
98289,29361.012
98290,58545.152
98291,97337.31
98292,91287.01
98293,63756.92
98294,69107.04
98295,100938.68
98296,63682.8
98297,62780.09
98298,44988.13
98299,46713.938
98300,95314.836
98301,149781.33
98302,308739.38
98303,54183.805
98304,369790.38
98305,30654.064
98306,29432.506
98307,34690.33
98308,62198.973
98309,34108.977
98310,48826.13
98311,57848.78
98312,62329.43
98313,31804.777
98314,100404.195
98315,133043
98316,64882.992
98317,67616.625
98318,67818.29
98319,110642.94
98320,108173.586
98321,58957.906
98322,55197.43
98323,68438.586
98324,35316.406
98325,62960.863
98326,31670.04
98327,69978.19
98328,58946.53
98329,64170.324
98330,30449.914
98331,221740.03
98332,100445.27
98333,352802.88
98334,105965.01
98335,71342.05
98336,102539.53
98337,33924.812
98338,100108.77
98339,64344.395
98340,102510.57
98341,69534.29
98342,30526
98343,301063.3
98344,62909.945
98345,65108.363
98346,95388.23
98347,64170.492
98348,65562.016
98349,87820.36
98350,143960.05
98351,184260.73
98352,32430.049
98353,64580.613
98354,35033.05
98355,65685.94
98356,34256.527
98357,61603.01
98358,94806.41
98359,66925.37
98360,47950.586
98361,32769.387
98362,137963.16
98363,64830.69
98364,36297.133
98365,71975.01
98366,32952.438
98367,67219
98368,369792.97
98369,32748.93
98370,61254.094
98371,31046.293
98372,49034.65
98373,44503.844
98374,96101.586
98375,132267.7
98376,112977.14
98377,58663.992
98378,70050.414
98379,369795.06
98380,352978.03
98381,327097
98382,48626.33
98383,54909.207
98384,94230.14
98385,69853.125
98386,104475.64
98387,29015.52
98388,103390.7
98389,30812.535
98390,66356.52
98391,299195.94
98392,60155.312
98393,60139.406
98394,105670.055
98395,76106.945
98396,101472.72
98397,27592.12
98398,68058.11
98399,120629.29
98400,70197.81
98401,66059.43
98402,65347.75
98403,68179.18
98404,59131.02
98405,33535.367
98406,42391.2
98407,100738.32
98408,173007.83
98409,62759.7
98410,44770.766
98411,68865.445
98412,61687.215
98413,70061.95
98414,35668.434
98415,46131.594
98416,34564.06
98417,33021.816
98418,48838.703
98419,103260.12
98420,72621.05
98421,67716.36
98422,60656.99
98423,29991.717
98424,76010.055
98425,53599.69
98426,85878.875
98427,44694.633
98428,133923.6
98429,106442.36
98430,67907.19
98431,36575.617
98432,69125.99
98433,77930.73
98434,33712.594
98435,59573.902
98436,59145.656
98437,98410.32
98438,108212.69
98439,70401.75
98440,62510.387
98441,36843.754
98442,62941.812
98443,68920.12
98444,29991.605
98445,101090.94
98446,61219.387
98447,55721.09
98448,66817.35
98449,305216.22
98450,70340.4
98451,35017.35
98452,89773.78
98453,344008.5
98454,180344.92
98455,33296.047
98456,138546.42
98457,107580.13
98458,64169.973
98459,71367.57
98460,311140.12
98461,88998.62
98462,228964.52
98463,29151.771
98464,282389.72
98465,74651.31
98466,32054.05
98467,63881.547
98468,33223.582
98469,369794.38
98470,31563.96
98471,98590.39
98472,369793.53
98473,67910.53
98474,56007.418
98475,197937.2
98476,180028.08
98477,242810.94
98478,183221.23
98479,69137.85
98480,100521.98
98481,69126.09
98482,68562.84
98483,72514.86
98484,60859.176
98485,119021.055
98486,98416.8
98487,109353.67
98488,66465.49
98489,76566.54
98490,35434.527
98491,49553.367
98492,105564.64
98493,70563.6
98494,61719.895
98495,184688.22
98496,60728.91
98497,38816.375
98498,95047.164
98499,59926.824
98500,105585.484
98501,63666.605
98502,38016.773
98503,46938.555
98504,33797.086
98505,369793.5
98506,31897.32
98507,64045.496
98508,288304.8
98509,54581.094
98510,110647.32
98511,55630.258
98512,61480.785
98513,40689.695
98514,30808.438
98515,59131.9
98516,227984.48
98517,38307.098
98518,105698.195
98519,106033.234
98520,107855.61
98521,30812.885
98522,257372.66
98523,75665.24
98524,340002.25
98525,40682.254
98526,64793.438
98527,51600.336
98528,93102.19
98529,44335.703
98530,69049.9
98531,32740.168
98532,67374.086
98533,36564.24
98534,60504.35
98535,251241.75
98536,32719.945
98537,53020.39
98538,119817.72
98539,323257.03
98540,73188.49
98541,213582.55
98542,103228.875
98543,216731.19
98544,97873.27
98545,31259.066
98546,60383.574
98547,62480.68
98548,47232.3
98549,300509.56
98550,59045.906
98551,48626.332
98552,59007
98553,65339.45
98554,58545.258
98555,34941.895
98556,37334.957
98557,31607.277
98558,107976.29
98559,31569.494
98560,305440.2
98561,63395.695
98562,65497
98563,369793
98564,270271.2
98565,51948.332
98566,35750.1
98567,347741.8
98568,64483.152
98569,277107.75
98570,100958.8
98571,191553.9
98572,36899.305
98573,67318.48
98574,161597.14
98575,30626.223
98576,63231.387
98577,31167.09
98578,59806.04
98579,33665.56
98580,55860.09
98581,59431.977
98582,53729.598
98583,46486.184
98584,50886.945
98585,102707.71
98586,107229.75
98587,36213.58
98588,58255.137
98589,99718.984
98590,28940.076
98591,67575.42
98592,300821.72
98593,103141.92
98594,34682.145
98595,101608.54
98596,59199.5
98597,369793.75
98598,49483.324
98599,32769.445
98600,69125.625
98601,66022.38
98602,237148.92
98603,109400.46
98604,34694.523
98605,37054.48
98606,34061.316
98607,61906.184
98608,59917.344
98609,56499.78
98610,67042.086
98611,60886.74
98612,70608.33
98613,59332.848
98614,205040.8
98615,39085.53
98616,164853.84
98617,68873.06
98618,52592.16
98619,369805.72
98620,67220.1
98621,69874.01
98622,59161.152
98623,69120.44
98624,35347.63
98625,66501.336
98626,59096.895
98627,39616.47
98628,68766.26
98629,60178.098
98630,36089.93
98631,69788.85
98632,53196.375
98633,126284.2
98634,66988.22
98635,49160.793
98636,70344.57
98637,51948.516
98638,33644.574
98639,60831.004
98640,231845.12
98641,65654.3
98642,32197.912
98643,66566.44
98644,100823.945
98645,157114.05
98646,36361.27
98647,46930.355
98648,58676.137
98649,61807.496
98650,109731.414
98651,62333.37
98652,67116.6
98653,29167.605
98654,70866.83
98655,70197.83
98656,45859.203
98657,29255.502
98658,29075.49
98659,60868.996
98660,270144.16
98661,60514.348
98662,123658.484
98663,64943.57
98664,148695.83
98665,60633.336
98666,63232.316
98667,98882.74
98668,51758.81
98669,35222.83
98670,48351.74
98671,34291.523
98672,52495.684
98673,83437.79
98674,93756.93
98675,322482.62
98676,65813.484
98677,102836.05
98678,67056.19
98679,162234.75
98680,59588.176
98681,32386.111
98682,61625.555
98683,32058.31
98684,31373.03
98685,141024.98
98686,121804.586
98687,38319.348
98688,43939.12
98689,63682.94
98690,112815.84
98691,198093.81
98692,134750.23
98693,132593.27
98694,48316.703
98695,34181.92
98696,37791.406
98697,120099.305
98698,55630.4
98699,100524.72
98700,32053.887
98701,110501.49
98702,96117.945
98703,110038.984
98704,52493.97
98705,57312.574
98706,62329.875
98707,63644.06
98708,34115.164
98709,47883.887
98710,59574.125
98711,62553.434
98712,65845.11
98713,289063.7
98714,60466.94
98715,71446.72
98716,64695.496
98717,369792.38
98718,66234.914
98719,342004.38
98720,286900.56
98721,63810.348
98722,369791.75
98723,30784.709
98724,70608.16
98725,72103.27
98726,342413.94
98727,70843.3
98728,59332.785
98729,31553.797
98730,121329.68
98731,29936.527
98732,105312.17
98733,302589.12
98734,96347.9
98735,72138.62
98736,30409.863
98737,154710.03
98738,62480.227
98739,108117.695
98740,148144.2
98741,67894.64
98742,50307.31
98743,134622.27
98744,64490.777
98745,63682.97
98746,101662.625
98747,104900.195
98748,105357.38
98749,67766.76
98750,277665.9
98751,56308.992
98752,34672.895
98753,72622.8
98754,353552.97
98755,56498.777
98756,59993.402
98757,114924.62
98758,59669.984
98759,318510.25
98760,62044.7
98761,71442.93
98762,103868.3
98763,97110.69
98764,33006.145
98765,173540.27
98766,46012.152
98767,109676.13
98768,122058.27
98769,71712.195
98770,302580.7
98771,55361.13
98772,46714.402
98773,87375.7
98774,98909.98
98775,44222.418
98776,68556.42
98777,64228.203
98778,61331.36
98779,32192.508
98780,64218.066
98781,62450.27
98782,114226.59
98783,68440.57
98784,59145.594
98785,97043.79
98786,38933.51
98787,62887.1
98788,38307.004
98789,61331.5
98790,31810.379
98791,63629.95
98792,100657.24
98793,70389.516
98794,348199.97
98795,34550.492
98796,124009.164
98797,195472.83
98798,38816.8
98799,89677.02
98800,56385.723
98801,66659.39
98802,63060.31
98803,60229.586
98804,64422.855
98805,108552.02
98806,32952.297
98807,61926.9
98808,72451.54
98809,35083.26
98810,68783.92
98811,103868.52
98812,59455.508
98813,64440.78
98814,56827.934
98815,54708.93
98816,103234.63
98817,34283.203
98818,43405.344
98819,98796.92
98820,65185.383
98821,76542.79
98822,337918.62
98823,98099.59
98824,46540.383
98825,56841.457
98826,70197.87
98827,57620.945
98828,102615.695
98829,35902.945
98830,345163.2
98831,105694.484
98832,118402.375
98833,64363.38
98834,67318.76
98835,63593.96
98836,54438.004
98837,66803.38
98838,63937.95
98839,46246.617
98840,64335.223
98841,86713.46
98842,102706.67
98843,73407.66
98844,101446.78
98845,68298.92
98846,65387.758
98847,70387.77
98848,66249.484
98849,94207.32
98850,64859.09
98851,36951.473
98852,77846.086
98853,69489.195
98854,59176.375
98855,255468.44
98856,94052.78
98857,246636.61
98858,60176.527
98859,35178.504
98860,105840.11
98861,70443.2
98862,63135.07
98863,184006.73
98864,97612.86
98865,61912.305
98866,47616.527
98867,55850.88
98868,34170.938
98869,338816.56
98870,153382.36
98871,70111.23
98872,34797.33
98873,35073.527
98874,97640.76
98875,65664.47
98876,44029.52
98877,112676.92
98878,34476.07
98879,179020.75
98880,57313.016
98881,369797.12
98882,124478.414
98883,369791.84
98884,31804.902
98885,30508.596
98886,60342.043
98887,104285.375
98888,78624.3
98889,69932.98
98890,95047.82
98891,170425.25
98892,30283.18
98893,33030.844
98894,321516.8
98895,73987.336
98896,97716.09
98897,168556.17
98898,369794.22
98899,34071.47
98900,35473.04
98901,32578.559
98902,49256.945
98903,49806.727
98904,36226.74
98905,64511.934
98906,110201.4
98907,51758.543
98908,60803.156
98909,60028.52
98910,369796.8
98911,31058.229
98912,49778.15
98913,104893.51
98914,31577.875
98915,62232.676
98916,107076.984
98917,64858.934
98918,78043.29
98919,66750.16
98920,56922.363
98921,61663.586
98922,67299.66
98923,80580.39
98924,94539.375
98925,40120.477
98926,369793.9
98927,105566.6
98928,369793.7
98929,49390.3
98930,93025.22
98931,66803.86
98932,54515.05
98933,72852.15
98934,117192.375
98935,332078.03
98936,33700.688
98937,65561.77
98938,123311.984
98939,66261.45
98940,95324.43
98941,67045.48
98942,49390.31
98943,34787.26
98944,96076.336
98945,239234.3
98946,56297.496
98947,134978.69
98948,65185.215
98949,166294.56
98950,141446.98
98951,61027.855
98952,66480.99
98953,103837.734
98954,35499.1
98955,68967.96
98956,109650.54
98957,61579.305
98958,101965.164
98959,63643.453
98960,86699.99
98961,69138.43
98962,325538.9
98963,60139.477
98964,64163.79
98965,202355.9
98966,90557.39
98967,173404.02
98968,48546.562
98969,64512.074
98970,65912.31
98971,52863.652
98972,66270.57
98973,59907.242
98974,30041.074
98975,128090.69
98976,165880.02
98977,66446.47
98978,72381.305
98979,102667.875
98980,64176.383
98981,165849.86
98982,98436.64
98983,96402.53
98984,52835.96
98985,116705.41
98986,91870.88
98987,295134.1
98988,62759.65
98989,70145.82
98990,67735.06
98991,98694.125
98992,100399.04
98993,62198.973
98994,59206.47
98995,55305.742
98996,145282.1
98997,101795.27
98998,65491.734
98999,169228.81
99000,107458.05
99001,129888.93
99002,106881.51
99003,107843.164
99004,145111.88
99005,105159.664
99006,272741.75
99007,67899.07
99008,40300.312
99009,30923.592
99010,32364.877
99011,47284.555
99012,58127.914
99013,153898.23
99014,60281.6
99015,39137.34
99016,70618.09
99017,101632.34
99018,111857.04
99019,116863.87
99020,51567.918
99021,65347.582
99022,68128.67
99023,122658.75
99024,93265.7
99025,70380.13
99026,99916.37
99027,52330.39
99028,33149.5
99029,320726.66
99030,115934.836
99031,65990.38
99032,71367.64
99033,369796.06
99034,36899.12
99035,105989.67
99036,109676.32
99037,114106.04
99038,202156.72
99039,267105.75
99040,34928.195
99041,56769.582
99042,61480.594
99043,36403.625
99044,92234.21
99045,71616.03
99046,35085.63
99047,31805.283
99048,34982.207
99049,369797.9
99050,286517.2
99051,115838.61
99052,108944.37
99053,194606.78
99054,109642.94
99055,67697.91
99056,66318.08
99057,100817.086
99058,70967.945
99059,33330.195
99060,35139.37
99061,282125.38
99062,65214.64
99063,369792.9
99064,70769.78
99065,116043.21
99066,67605.125
99067,332069.4
99068,104338.445
99069,71524.734
99070,103567.984
99071,35626.727
99072,65185.3
99073,369794.06
99074,117514.52
99075,33390.22
99076,60969.586
99077,100858.12
99078,67043.1
99079,158152.25
99080,32385.266
99081,101879.61
99082,54509.945
99083,93566.734
99084,112623.47
99085,72643.7
99086,70852.44
99087,113237.66
99088,62691.527
99089,60176.402
99090,60843.45
99091,146171.36
99092,327974.25
99093,66925.01
99094,32740.406
99095,31848.291
99096,70259.65
99097,271417.53
99098,28822.904
99099,67228.89
99100,77839.75
99101,71251.28
99102,64970.117
99103,62510.484
99104,34186.418
99105,65327.79
99106,88093.53
99107,159954.23
99108,349810.25
99109,92645.58
99110,58821.824
99111,71826.52
99112,68728.766
99113,29947.139
99114,101655.99
99115,33980.363
99116,32821.33
99117,62767.125
99118,369793.47
99119,72715.195
99120,48149.996
99121,340169.3
99122,65004.555
99123,65185.49
99124,34433.26
99125,97139.57
99126,92269.33
99127,172965.78
99128,32364.998
99129,52362.816
99130,31670.033
99131,30082.756
99132,95956.1
99133,96735.016
99134,66143.24
99135,33053.016
99136,97919.59
99137,70874.12
99138,33296.047
99139,33380.875
99140,198230.7
99141,71826.64
99142,63629.805
99143,70568.84
99144,63748.34
99145,47763.246
99146,71167.664
99147,122642.39
99148,310783.78
99149,61254.12
99150,369794.78
99151,35572.484
99152,41730.24
99153,59491.17
99154,59757.203
99155,161089.61
99156,31156.734
99157,34672.418
99158,32197.54
99159,68284.93
99160,64440.84
99161,94949.63
99162,32920.758
99163,101691.91
99164,61480.758
99165,63978.477
99166,34181.98
99167,44988.1
99168,60184.06
99169,56153.02
99170,32035.775
99171,60206.348
99172,114660.43
99173,61226.25
99174,155072
99175,29711.428
99176,105386.37
99177,311316.97
99178,369794.56
99179,63905.56
99180,76243.88
99181,72201.83
99182,44217.188
99183,61480.496
99184,66985.48
99185,292812.53
99186,101741.03
99187,112192.71
99188,34384.938
99189,31060.406
99190,106914.86
99191,186197.55
99192,46294.41
99193,327532.47
99194,32572.172
99195,57566.77
99196,62534.895
99197,124114.195
99198,63328.33
99199,31999.496
99200,64788.86
99201,335337.06
99202,74209.88
99203,55813.766
99204,240384.98
99205,49595.145
99206,369799.38
99207,69434.28
99208,67588.08
99209,31353.678
99210,63191.383
99211,190951.56
99212,63991.2
99213,57903.145
99214,95928.375
99215,369793.12
99216,106442.805
99217,369794.75
99218,33389.844
99219,39925.023
99220,72250.17
99221,68030.58
99222,105840.445
99223,70873.81
99224,46950.137
99225,101416.125
99226,58222.254
99227,59707
99228,57724.84
99229,62250.082
99230,100025.19
99231,194694.7
99232,34704.945
99233,159552.56
99234,369794.56
99235,369793.56
99236,32489.469
99237,72201.83
99238,97526.37
99239,29509.299
99240,62148.016
99241,67766.88
99242,369792.72
99243,161269.39
99244,36823.215
99245,107745.24
99246,60650.473
99247,113118.25
99248,31804.914
99249,32500.79
99250,103694.086
99251,62329.156
99252,30585.412
99253,205962.84
99254,60532.49
99255,58558.02
99256,114849.69
99257,63570.816
99258,203798.4
99259,56904.21
99260,68489.2
99261,65184.574
99262,369792.03
99263,61611.52
99264,59311.504
99265,69883.17
99266,33941.312
99267,66925.484
99268,66445.35
99269,64859.02
99270,65840.54
99271,279117.62
99272,57412.324
99273,62148.043
99274,369798.47
99275,100537.47
99276,31736.45
99277,359955.7
99278,34061.664
99279,33223.55
99280,264349.9
99281,109040.875
99282,369794.1
99283,68493.484
99284,68219.51
99285,29423.42
99286,62772.598
99287,61239.367
99288,88198.195
99289,95810.15
99290,102509.75
99291,45859.68
99292,121488.43
99293,147544.27
99294,40071.543
99295,54579.965
99296,287924.7
99297,103948.97
99298,52493.723
99299,110338.945
99300,96354.664
99301,51252.746
99302,105390.414
99303,69409.664
99304,369793.47
99305,33960.59
99306,107369.12
99307,31617.172
99308,102064.65
99309,31432.44
99310,73807.15
99311,68438.64
99312,28223.473
99313,73844.32
99314,51815.227
99315,65271.367
99316,355634.1
99317,156408.58
99318,64623.688
99319,68204.766
99320,67066.57
99321,369801.38
99322,70177.59
99323,141879.84
99324,197806.66
99325,32666.748
99326,369794.3
99327,61687.57
99328,57030.04
99329,210338.94
99330,168220.53
99331,63440.824
99332,34109.215
99333,258769.08
99334,37301.11
99335,194573.14
99336,270043.06
99337,30401.525
99338,66220.25
99339,46818.918
99340,58167.31
99341,67586.13
99342,65184.977
99343,65800.4
99344,65976.93
99345,65984.15
99346,44695.637
99347,59732.965
99348,63496.96
99349,63092.73
99350,65493.703
99351,61203.3
99352,56082.863
99353,35316.266
99354,62298.23
99355,109999.85
99356,69297.27
99357,130586.945
99358,53351.85
99359,341144.75
99360,61663.63
99361,43666.066
99362,198225.9
99363,56292.68
99364,108816.77
99365,68432.82
99366,43988.297
99367,52733.523
99368,369793.1
99369,30419.371
99370,65751.81
99371,151260
99372,106384.46
99373,45009.633
99374,66817.1
99375,336142.7
99376,156013.47
99377,73577.63
99378,68601.195
99379,103623.66
99380,140961.31
99381,46944.484
99382,108250.05
99383,59806.04
99384,43980.387
99385,48045.254
99386,62921.11
99387,101038.805
99388,64942.285
99389,369798.72
99390,110026.25
99391,30525.408
99392,63591.09
99393,68285.07
99394,124112.516
99395,128732.24
99396,111763.97
99397,35499.17
99398,33723.23
99399,104809.74
99400,57798.88
99401,151361.06
99402,63620.406
99403,125786.23
99404,55813.816
99405,63034.855
99406,32927.71
99407,54515.12
99408,108725.47
99409,97725.78
99410,106422.945
99411,101305.45
99412,33830.285
99413,38497.914
99414,223465.03
99415,124043.62
99416,67697.73
99417,55205.777
99418,119426.58
99419,46697.332
99420,34212.473
99421,32927.906
99422,100050.3
99423,97949.875
99424,45130.895
99425,62642.07
99426,219014.16
99427,106033.67
99428,72678.67
99429,62773.047
99430,369795.9
99431,32578.467
99432,49117.04
99433,331798.84
99434,66531.445
99435,65207.707
99436,32140.607
99437,369795.06
99438,75986.92
99439,95239.336
99440,63223.926
99441,44973.09
99442,33845.367
99443,60886.082
99444,57528.73
99445,176400.58
99446,96311.18
99447,66476.66
99448,108787.11
99449,72678.086
99450,62652.098
99451,30188.098
99452,60622.973
99453,97560.52
99454,63195.844
99455,118080.164
99456,63548.625
99457,98627.26
99458,30201.826
99459,68053.97
99460,184773.89
99461,67491.91
99462,38954.246
99463,157380.08
99464,66067.266
99465,66143.38
99466,49243.652
99467,369793.62
99468,326358.97
99469,156006.78
99470,65161.2
99471,168065.84
99472,66408.734
99473,33917.918
99474,32489.215
99475,70749.79
99476,63227.848
99477,70850.75
99478,59678.754
99479,175882.58
99480,110045.13
99481,232200.72
99482,255925.95
99483,65491.617
99484,34408.105
99485,199665.25
99486,170404.1
99487,55813.71
99488,33095.582
99489,64043.17
99490,93114.12
99491,89674.26
99492,229066.2
99493,32944.56
99494,46697.414
99495,101608.48
99496,34407.996
99497,60401.707
99498,68493.58
99499,31857.217
99500,109945.15
99501,55713.637
99502,29519.895
99503,101154.97
99504,312341.12
99505,69038.3
99506,65789.26
99507,113614.86
99508,67812.85
99509,197699.75
99510,100595.65
99511,286676.4
99512,57223.223
99513,104789.68
99514,39461.69
99515,63481.934
99516,37447.008
99517,72425.67
99518,37940.652
99519,69107.78
99520,310093.5
99521,35668.434
99522,92224.15
99523,188043.25
99524,30039.037
99525,47323.574
99526,39152.977
99527,71520.195
99528,98557.25
99529,192578.92
99530,33412.22
99531,97668.35
99532,35734.82
99533,64220.01
99534,66915.57
99535,36931.73
99536,71561.53
99537,61473.14
99538,72620.9
99539,102622.01
99540,67656.32
99541,65364.105
99542,66995.05
99543,69560.86
99544,33712.71
99545,369794.66
99546,113256.65
99547,30626.084
99548,265130.88
99549,69947.36
99550,122048.234
99551,64490.85
99552,90223.96
99553,29991.67
99554,35367.824
99555,68049.81
99556,39426.535
99557,210734.95
99558,95044.19
99559,96745.27
99560,62158.945
99561,252750.23
99562,63174.812
99563,198773.5
99564,108868.92
99565,70785.664
99566,369795.25
99567,69113.01
99568,30613.584
99569,69485.42
99570,59463.574
99571,62653.48
99572,63195.688
99573,66778.91
99574,62526.645
99575,72700.305
99576,98885.76
99577,73864.11
99578,35017.395
99579,69389.766
99580,32876.633
99581,315873.6
99582,35043.836
99583,77572.16
99584,65473.074
99585,106003.6
99586,105698.18
99587,59484.277
99588,100537.586
99589,101664.055
99590,120107.41
99591,67597.96
99592,66706.484
99593,33853.605
99594,103938.78
99595,59075.62
99596,66270.7
99597,73250.97
99598,326077.84
99599,65873.26
99600,49424.207
99601,156626.5
99602,42305.76
99603,57029.99
99604,70749.01
99605,67723.8
99606,33971.223
99607,49034.832
99608,94502.74
99609,68606.11
99610,226209.27
99611,35793.426
99612,49483.074
99613,64365.586
99614,66985.96
99615,95338.01
99616,123055.195
99617,63674.793
99618,191788.5
99619,31502.812
99620,178411.03
99621,121661.57
99622,59891.484
99623,59432.496
99624,369796.88
99625,76935.32
99626,117713.58
99627,66367.49
99628,70497.62
99629,103491.75
99630,353002.75
99631,360114.22
99632,29726.596
99633,67941.86
99634,32376.025
99635,69375.25
99636,110870.98
99637,30606.014
99638,71029.33
99639,74432.516
99640,49872.15
99641,76891.93
99642,62148.2
99643,58518.684
99644,88955.31
99645,54650.668
99646,72011.914
99647,87261.055
99648,91528.84
99649,33474.754
99650,72542.6
99651,59290.895
99652,65751.87
99653,30789.568
99654,369794.56
99655,53402.19
99656,37711.402
99657,31607.34
99658,61101.938
99659,66246.02
99660,97931.305
99661,63514.848
99662,73950.32
99663,51414.812
99664,47562.29
99665,69865.92
99666,54153.023
99667,62495.33
99668,60466.53
99669,65327.195
99670,33782.41
99671,105354.586
99672,67585.51
99673,45859.836
99674,57774.785
99675,86700.64
99676,68270.5
99677,96270.59
99678,63748.312
99679,197696.4
99680,53158.85
99681,50594.293
99682,42267.652
99683,103624.69
99684,105717.71
99685,53610.555
99686,67373.85
99687,222748.9
99688,30626.096
99689,64793.36
99690,44733.824
99691,48826.043
99692,100046.125
99693,57581.223
99694,53771.73
99695,333271.88
99696,105699.47
99697,73560.35
99698,73230.57
99699,63332.477
99700,72903.65
99701,72138.62
99702,30128.023
99703,59959.062
99704,54516.402
99705,47950.656
99706,163110.31
99707,66779.35
99708,43681.387
99709,62767.996
99710,99102.836
99711,34099.934
99712,56150.418
99713,33927.207
99714,103259.09
99715,32521.768
99716,39388.176
99717,32385.46
99718,72027.98
99719,61693.434
99720,49718.164
99721,166487.22
99722,69038.27
99723,100920.44
99724,149882.8
99725,100958.82
99726,53988.633
99727,68148.805
99728,95109.11
99729,68279.734
99730,67318.35
99731,37726.043
99732,35473.06
99733,294030.22
99734,262631.88
99735,369797.12
99736,44188.598
99737,115805.98
99738,211614.38
99739,77839.58
99740,109213.805
99741,46415.95
99742,53993.445
99743,68291.086
99744,35073.99
99745,60624.41
99746,101223.53
99747,69536.914
99748,33195.77
99749,62900.508
99750,38015.02
99751,175776.39
99752,75150.51
99753,364749.22
99754,110518.73
99755,58222.086
99756,33045.227
99757,272028.25
99758,176860.14
99759,102561.1
99760,186370.77
99761,149907.1
99762,33143.066
99763,117000.03
99764,150842.83
99765,369792.62
99766,60493.574
99767,69485.84
99768,69708.98
99769,61327.395
99770,93220.586
99771,59798.184
99772,103398.24
99773,64821.316
99774,58727.645
99775,73502.086
99776,369794.2
99777,62511.867
99778,71551.44
99779,42699.566
99780,274357.56
99781,70769.71
99782,95213.06
99783,290608.88
99784,98129.63
99785,66357.95
99786,172157.89
99787,113717.68
99788,56280.85
99789,67124.95
99790,32675.197
99791,64713.215
99792,37286.914
99793,74207.76
99794,38319.906
99795,70380.305
99796,35621.58
99797,59432.02
99798,170352.83
99799,61578.28
99800,94571.12
99801,68707.78
99802,64127.52
99803,369795.25
99804,44854.33
99805,130137.3
99806,369795
99807,28802.59
99808,44541.113
99809,32448.893
99810,50178.566
99811,93848.83
99812,369793.03
99813,72103.086
99814,66861.46
99815,30933.172
99816,33951.953
99817,71881.055
99818,64859.203
99819,49753.418
99820,65778.66
99821,108351.64
99822,66856.69
99823,32629.516
99824,250751.39
99825,102910.05
99826,51536.496
99827,65193.19
99828,38016.504
99829,39114.414
99830,77549.93
99831,67698.52
99832,99990.8
99833,369793.12
99834,28211.13
99835,114739.98
99836,65267.12
99837,67721.36
99838,124061.73
99839,66738.83
99840,106779.6
99841,78742.82
99842,52519.527
99843,35698.11
99844,29355.598
99845,110488.06
99846,29747.168
99847,119905.586
99848,34291.355
99849,113717.34
99850,53571.75
99851,71854.77
99852,74113.68
99853,105392.81
99854,31259.121
99855,90619.88
99856,120194.56
99857,166322.42
99858,98693.99
99859,251638.2
99860,49723.01
99861,62379.05
99862,369795
99863,94589.555
99864,70197.71
99865,65999.91
99866,55181.797
99867,88536.94
99868,297314.1
99869,107544.99
99870,151512.3
99871,31569.715
99872,63548.906
99873,62397.285
99874,295427.44
99875,69277.1
99876,38816.875
99877,70996.63
99878,62289.348
99879,132593.98
99880,31961.662
99881,65725.875
99882,325667
99883,53253.92
99884,70608.1
99885,94496.68
99886,70354.195
99887,41730.21
99888,340879.56
99889,104548.02
99890,196766.23
99891,32944.773
99892,108108.86
99893,232046.89
99894,28570.15
99895,64140.977
99896,64140.906
99897,194721.64
99898,68985.75
99899,369793.1
99900,86327.97
99901,59175.797
99902,41212.035
99903,32558.117
99904,134619.89
99905,108728.56
99906,68918.95
99907,51084.715
99908,302650.16
99909,163987.7
99910,63395.555
99911,30323.459
99912,108152.05
99913,95338.234
99914,70601.016
99915,100611.14
99916,116851.555
99917,67474.8
99918,35225.11
99919,69485.67
99920,31392.74
99921,369793.62
99922,37927.637
99923,96556.305
99924,111524.8
99925,54516.477
99926,75209.62
99927,306060.9
99928,75023.84
99929,28660.762
99930,64674.402
99931,53872.145
99932,59294.758
99933,70808.96
99934,67906.93
99935,51617.145
99936,47310.395
99937,99046.73
99938,36130.08
99939,65170.67
99940,53545.625
99941,32572.377
99942,65279.215
99943,54437.61
99944,64228.086
99945,34213.12
99946,34256.656
99947,56461.57
99948,105103.125
99949,56594.617
99950,94990.57
99951,48045.24
99952,65139.957
99953,29569.92
99954,51575.508
99955,106116.27
99956,91457.93
99957,64054.402
99958,66925.27
99959,102195.26
99960,51929.492
99961,69640.49
99962,63857.93
99963,65778.66
99964,44541
99965,56800.645
99966,64980.957
99967,33654.402
99968,168920.3
99969,69453.914
99970,32375.242
99971,99242.84
99972,71008.82
99973,44555.06
99974,64012.715
99975,328563
99976,102499.33
99977,105854.63
99978,59557.004
99979,369794.34
99980,31165.756
99981,63774.566
99982,63422.6
99983,72958.87
99984,37221.203
99985,36290.383
99986,36866.523
99987,54302.527
99988,105879.625
99989,31455.994
99990,61708.44
99991,58701.023
99992,101876.195
